,userId,incomeCountBeforeLoan,totalIncomeBeforeLoan,firstIncomeDayBeforeLoan,lastIncomeDayBeforeLoan,spendCountBeforeLoan,totalSpendBeforeLoan,salaryCountBeforeLoan,totalSalaryBeforeLoan,nonSalaryIncomeBeforeLoan,overSpendBeforeLoan,avgIncomeBeforeLoan,avgSalaryIncomeBeforeLoan,salaryIncomePercentileBeforeLoan,incomeCountAfterLoan,totalIncomeAfterLoan,firstIncomeDayAfterLoan,lastIncomeDayAfterLoan,spendCountAfterLoan,totalSpendAfterLoan,salaryCountAfterLoan,totalSalaryAfterLoan,nonSalaryIncomeAfterLoan,overSpendAfterLoan,avgIncomeAfterLoan,avgSalaryIncomeAfterLoan,salaryIncomePercentileAfterLoan
1005,1702,765.0,10881.295738999997,68157.0,68473.0,1145.0,15501.867530000005,,,,4620.571791000008,1047.382105679061,,,51.0,635.9370100000002,68476.0,68521.0,89.0,1109.059434,,,,473.1224239999998,429.846312314815,,
1006,1703,19.0,235.57622700000002,68355.0,68473.0,48.0,538.2417649999999,,,,302.66553799999986,60.724098061440685,,,,,,,,,,,,,,,
1007,1704,475.0,6185.19304299999,0.0,68472.0,743.0,8530.868993000007,,,,2345.675950000017,2.7475895995139092,,,,,,,,,,,,,,,
1008,1706,58.0,788.3315800000003,68108.0,68471.0,203.0,2443.1696110000034,,,,1654.8380310000032,66.05625039026631,,,,,,,,,,,,,,,
1009,1707,149.0,2075.382118000001,0.0,68473.0,287.0,3368.476389000005,,,,1293.094271000004,0.9219138359523708,,,,,,,,,,,,,,,
1010,1708,358.0,4323.375960000006,68131.0,68464.0,1268.0,13210.297146000072,,,,8886.921186000065,394.90295930930984,,,3.0,40.274287,68484.0,68488.0,10.0,103.46120900000001,,,,63.18692200000001,306.2523907291666,,
1011,1709,125.0,1530.649384,68111.0,68462.0,223.0,2417.6764080000016,,,,887.0270240000016,132.6417438651472,,,,,,,,,,,,,,,
1012,1710,292.0,3752.365413000005,0.0,68468.0,548.0,5571.215321000012,,,,1818.8499080000074,1.6669750537294816,,,,,,,,,,,,,,,
1013,1711,354.0,3574.3337570000026,68238.0,68474.0,603.0,6009.748790000028,,,,2435.4150330000252,460.6750781444212,,,191.0,2109.508920999999,68475.0,68597.0,534.0,5397.914088000013,,,,3288.405167000014,525.936308855874,,
1014,1712,93.0,1152.7364640000003,68126.0,68469.0,122.0,1461.8466380000002,,,,309.1101739999999,102.22274279883385,,,,,,,,,,,,,,,
1015,1714,120.0,1368.4673190000003,68241.0,68474.0,378.0,3741.523841000001,,,,2373.0565220000008,178.64469650751076,,,135.0,1611.1296660000014,68475.0,68599.0,292.0,3218.111511999998,,,,1606.9818459999967,395.20317747983904,,
1016,1715,668.0,7228.25080200001,68087.0,68440.0,256.0,3091.598122,,,,-4136.65268000001,622.8308646671396,,,,,,,,,,,,,,,
1017,1717,52.0,702.9185060000002,68087.0,68428.0,117.0,1342.3242770000006,,,,639.4057710000004,62.69923135141742,,,,,,,,,,,,,,,
1018,1718,640.0,8701.554608999984,0.0,68473.0,1328.0,14469.654492000016,,,,5768.099883000032,3.8653525626706804,,,,,,,,,,,,,,,
1019,1719,229.0,2987.422161000002,68233.0,68474.0,637.0,7606.9091229999885,,,,4619.486961999986,377.04325337655627,,,96.0,1282.5829850000002,68475.0,68597.0,314.0,3625.659907000003,,,,2343.076922000003,319.76966497609294,,
1020,1720,236.0,2897.2177210000023,68096.0,68443.0,645.0,7373.64633000001,,,,4476.428609000008,253.95880599543727,,,,,,,,,,,,,,,
1021,1721,47.0,559.9111570000001,68258.0,68474.0,213.0,2163.574282999998,,,,1603.663125999998,78.84551400655866,,,18.0,231.25033200000001,68487.0,68578.0,49.0,559.3182889999998,,,,328.0679569999998,77.2952117032967,,
1022,1723,214.0,2625.7036480000015,0.0,68472.0,289.0,3058.0287340000023,,,,432.32508600000074,1.1663914100167472,,,,,,,,,,,,,,,
1023,1725,76.0,1027.495742,0.0,68467.0,151.0,1853.190881000001,,,,825.6951390000008,0.45646801358075184,,,,,,,,,,,,,,,
1024,1726,88.0,1162.207703,68264.0,68474.0,176.0,2025.463201,,,,863.255498,168.3356395218254,,,100.0,1281.942991,68475.0,68611.0,131.0,1593.0568789999993,,,,311.1138879999994,286.7090635508578,,
1025,1727,30.0,382.51419599999997,0.0,68454.0,17.0,223.810668,,,,-158.70352799999998,0.16996533139042277,,,2.0,30.991034,68485.0,68517.0,3.0,45.355125,,,,14.364091000000002,29.457623463541662,,
1026,1730,177.0,2405.821792000002,0.0,68472.0,245.0,3005.662001000003,,,,599.8402090000009,1.0687153801067113,,,,,,,,,,,,,,,
1027,1731,30.0,377.394618,68413.0,68474.0,75.0,853.572289,,,,476.177671,188.18174258196717,,,,,,,1.0,10.25014,,,,,,,
1028,1733,119.0,1434.6963740000008,68253.0,68466.0,362.0,4231.218964999998,,,,2796.522590999997,204.87643838419413,,,,,,,,,,,,,,,
1029,1734,30.0,396.094617,68107.0,68473.0,113.0,1231.0581230000005,,,,834.9635060000005,32.917699272540986,,,,,,,,,,,,,,,
1030,1735,125.0,1706.5757900000003,68287.0,68451.0,204.0,2524.2599840000003,,,,817.6841939999999,316.5143106453253,,,,,,,,,,,,,,,
1031,1737,121.0,1642.7310940000013,0.0,68439.0,327.0,3393.080594000003,,,,1750.3495000000019,0.7300867065440276,,,,,,,,,,,,,,,
1032,1740,250.0,3101.2552180000025,68295.0,68474.0,871.0,10004.75023000015,,,,6903.495012000149,526.9823810847305,,,286.0,3615.1264800000026,68479.0,68610.0,679.0,7922.291249000035,,,,4307.164769000033,839.3900541984738,,
1033,1741,234.0,2747.1271520000005,68087.0,68452.0,560.0,6232.8333890000185,,,,3485.706237000018,228.9272626666667,,,,,,,,,,,,,,,
1034,1743,254.0,3375.994266,0.0,68454.0,423.0,5015.527603,,,,1639.5333370000003,1.5000802328205805,,,,,,,,,,,,,,,
1035,1745,49.0,659.3155209999998,0.0,68468.0,107.0,1223.500021,,,,564.1845000000003,0.2928985866450993,,,3.0,42.038174,68488.0,68507.0,6.0,71.193335,,,,29.155161000000007,67.29795399122807,,
1036,1746,154.0,2051.1234409999997,68117.0,68428.0,349.0,4261.856744000003,,,,2210.7333030000036,200.6055884150589,,,,,,,,,,,,,,,
1037,1747,13.0,170.50755199999998,68448.0,68473.0,20.0,241.19993400000004,1.0,13.734684,156.772868,70.69238200000007,207.45085493333332,16.7105322,0.08055176347848805,146.0,1881.019048,68483.0,68596.0,198.0,2471.7061510000003,10.0,127.182298,1753.8367500000002,590.6871030000002,506.3214989085546,34.23417313421829,0.06761350882396806
1038,1749,73.0,899.2489409999994,68097.0,68441.0,143.0,1557.202357,,,,657.9534160000005,79.51207932776157,,,,,,,,,,,,,,,
1039,1751,75.0,805.1344140000001,68119.0,68468.0,141.0,1372.155904,,,,567.0214899999999,70.17050169770775,,,,,,,,,,,,,,,
1040,1752,90.0,1199.608039,68131.0,68474.0,194.0,2464.842174000002,,,,1265.2341350000022,106.3792357227891,,,,,,,,,,,,,,,
1041,1753,40.0,446.4062660000001,68333.0,68473.0,97.0,1004.1670940000004,,,,557.7608280000003,96.98707564880955,,,,,,,,,,,,,,,
1042,1754,73.0,865.7311330000003,68130.0,68473.0,206.0,2219.550116000001,,,,1353.8189830000006,76.7715897825559,,,,,,,,,,,,,,,
1043,1756,227.0,2908.1986180000026,0.0,68452.0,292.0,3378.441217000006,,,,470.24259900000334,1.2922589254392385,,,,,,,,,,,,,,,
1044,1758,341.0,4564.138106,68246.0,68474.0,572.0,7082.296825000003,54.0,760.0139499999998,3804.1241560000008,2518.1587190000027,608.8853832931287,101.39074990862571,0.16651861366790985,248.0,3375.1300200000014,68475.0,68610.0,415.0,5281.769267999992,39.0,576.77291,2798.3571100000013,1906.6392479999904,760.4459612962967,129.95192108024693,0.17088909362964327
1045,1759,4.0,53.725601999999995,68247.0,68260.0,16.0,178.35988999999998,,,,124.63428799999998,125.70413288461536,,,,,,,,,,,,,,,
1046,1760,398.0,5666.336745999997,0.0,68474.0,1014.0,12114.083142,,,,6447.746396000002,2.517029471393034,,,22.0,270.24793900000003,68475.0,68492.0,45.0,551.6402,,,,281.392261,483.5318516421569,,
1047,1761,67.0,844.3987169999995,0.0,68441.0,96.0,1139.0266819999993,,,,294.6279649999998,0.3752691268209112,,,,,,,,,,,,,,,
1048,1763,161.0,2030.7336579999999,68097.0,68451.0,269.0,3322.302570000004,,,,1291.568912000004,174.4862959439736,,,,,,,,,,,,,,,
1049,1764,192.0,2371.1993079999993,68234.0,68474.0,424.0,4681.925626000002,1.0,10.791674,2360.4076339999992,2310.7263180000027,300.5165789652777,1.367694795138889,0.004551145896336439,103.0,1276.6873550000005,68475.0,68600.0,182.0,2077.0852149999987,,,,800.3978599999982,310.66058971666683,,
1050,1765,349.0,4917.0452719999985,68233.0,68474.0,828.0,11026.371698999974,,,,6109.326426999975,620.5814399308435,,,168.0,2285.086428000001,68475.0,68603.0,329.0,4288.0989800000025,,,,2003.0125520000015,543.0055639453127,,
1051,1766,76.0,929.1223900000002,68246.0,68474.0,266.0,2816.2241710000035,,,,1887.1017810000033,123.95090363669594,,,38.0,482.284582,68484.0,68603.0,101.0,1109.1958750000001,,,,626.9112930000001,123.27301990896359,,
1052,1769,94.0,1096.9688940000003,68211.0,68450.0,269.0,2785.4174109999994,,,,1688.4485169999991,139.60726858786614,,,,,,,,,,,,,,,
1053,1770,270.0,3269.169703000003,68177.0,68449.0,797.0,9034.979225000003,,,,5765.809522,365.5781071063116,,,,,,,,,,,,,,,
1054,1773,127.0,1794.510403000001,0.0,68473.0,346.0,3985.448114000002,,,,2190.9377110000014,0.7971466820194337,,,,,,,,,,,,,,,
1055,1774,140.0,1623.7348180000004,68245.0,68474.0,209.0,2329.514920000001,24.0,244.904079,1378.8307390000004,705.7801020000006,215.67074547671038,32.52910801855895,0.1508276328653562,62.0,779.6446040000003,68475.0,68604.0,141.0,1619.328542000001,,,,839.6839380000008,183.83093052971583,,
1056,1777,80.0,1063.5888750000001,68118.0,68453.0,140.0,1730.6206430000016,,,,667.0317680000014,96.56963666044778,,,,,,,,,,,,,,,
1057,1780,138.0,1650.6152829999999,0.0,68471.0,234.0,2483.62662,,,,833.0113370000001,0.7332478692865105,,,,,,,,,,,,,,,
1058,1783,114.0,1417.4217950000004,68243.0,68474.0,234.0,2738.4129660000035,17.0,235.169853,1182.2519420000003,1320.991171000003,186.63742971681103,30.965727397186146,0.16591381184455395,99.0,1342.727614,68475.0,68597.0,175.0,2230.4394180000013,10.0,133.906069,1208.8215449999998,887.7118040000014,334.76473982923494,33.38505135587432,0.0997269048493703
1059,1784,41.0,469.634174,68280.0,68473.0,127.0,1197.602069,,,,727.967895,74.01402137737477,,,,,,,,,,,,,,,
1060,1785,122.0,1398.3334150000007,68143.0,68474.0,431.0,4460.202781000003,,,,3061.8693660000017,128.49740596047337,,,35.0,424.19307900000007,68475.0,68496.0,103.0,1165.6180739999995,,,,741.4249949999994,614.406642202381,,
1061,1789,81.0,988.461601,68238.0,68471.0,137.0,1499.986953,,,,511.5253520000001,129.0373692292561,,,91.0,1145.6076289999999,68475.0,68609.0,142.0,1625.4560749999994,,,,479.8484459999995,260.0415327021144,,
1062,1791,112.0,1437.3603590000018,68118.0,68473.0,340.0,3922.536183000002,,,,2485.175824,123.15411526643207,,,,,,,,,,,,,,,
1063,1792,222.0,2849.2002159999997,68249.0,68474.0,770.0,8018.900049000014,,,,5169.699833000015,385.16965882962955,,,137.0,1810.9882470000002,68479.0,68615.0,541.0,6022.852474999993,,,,4211.864227999993,405.0310723988971,,
1064,1793,28.0,312.24658700000003,68240.0,68474.0,181.0,1689.5019729999992,,,,1377.2553859999991,40.58760835292023,,,74.0,925.2788630000001,68484.0,68595.0,194.0,2101.358349,,,,1176.079486,253.54863738363363,,
1065,1794,61.0,785.0859159999997,68298.0,68473.0,221.0,2600.6679720000016,,,,1815.582056000002,136.45540920952376,,,,,,,,,,,,,,,
1066,1795,81.0,972.2262220000005,68293.0,68473.0,229.0,2518.552149999999,,,,1546.3259279999986,164.28822732870378,,,,,,,,,,,,,,,
1067,1797,85.0,1149.9077770000006,68248.0,68474.0,99.0,1348.9350940000006,8.0,120.118657,1029.7891200000006,199.02731700000004,154.76266172750744,16.16641216998525,0.10445938309364086,122.0,1612.6628670000005,68475.0,68610.0,142.0,1881.0028430000004,4.0,60.888349,1551.7745180000004,268.339976,363.3468805277779,13.718671225308642,0.03775640293204567
1068,1798,50.0,643.7226060000002,68258.0,68474.0,135.0,1506.9418589999998,13.0,163.95170000000002,479.77090600000014,863.2192529999996,90.64766635416669,23.087334297839508,0.2546930905825606,53.0,707.46211,68475.0,68600.0,304.0,3314.382303000007,1.0,14.632132,692.8299780000001,2606.920193000007,172.14911343333335,3.560485453333334,0.020682566307331993
1069,1799,66.0,821.2284520000002,68162.0,68473.0,298.0,3063.604489000001,,,,2242.376037000001,80.318431130761,,,5.0,53.594157,68485.0,68512.0,12.0,113.511536,,,,59.917379000000004,60.37613365740741,,
1070,1800,48.0,605.4303090000001,68261.0,68474.0,115.0,1396.581329,,,,791.15102,86.45620609741783,,,37.0,467.454347,68480.0,68606.0,76.0,913.7519109999998,,,,446.29756399999985,112.84446868716931,,
1071,1802,89.0,1055.2077780000002,68167.0,68474.0,257.0,2840.953440000001,,,,1785.745662000001,104.5469161156352,,,24.0,301.86877999999996,68476.0,68528.0,68.0,774.3557199999999,,,,472.48693999999995,176.57388573717947,,
1072,1806,334.0,3820.1313370000053,68147.0,68474.0,1011.0,10497.262897000068,,,,6677.131560000063,355.33841437436337,,,105.0,1186.8731239999993,68475.0,68502.0,255.0,2709.830790000007,,,,1522.9576660000075,1337.0638588271597,,
1073,1807,77.0,895.5735210000001,68310.0,68452.0,190.0,1866.1065550000005,,,,970.5330340000004,191.83353002640845,,,,,,,,,,,,,,,
1074,1808,13.0,135.80831300000003,68406.0,68471.0,73.0,730.2328700000002,,,,594.4245570000002,63.55132595512823,,,,,,,,,,,,,,,
1075,1809,61.0,758.2640329999999,68141.0,68472.0,177.0,1848.4320859999996,,,,1090.1680529999996,69.67934845040281,,,,,,,,,,,,,,,
1076,1810,438.0,5425.060548000008,0.0,68451.0,731.0,8299.645060000004,,,,2874.5845119999967,2.4106624933894354,,,,,,,,,,,,,,,
1077,1811,126.0,1764.8717839999997,68100.0,68447.0,345.0,4117.231574000002,,,,2352.3597900000022,154.7017774159462,,,,,,,,,,,,,,,
1078,1812,283.0,3337.211864000004,68130.0,68474.0,381.0,4357.101998000003,,,,1019.8901339999989,295.07808390503914,,,22.0,263.56154000000004,68475.0,68487.0,36.0,400.88921500000015,,,,137.3276750000001,668.0552923611114,,
1079,1814,216.0,2745.1339830000024,68242.0,68474.0,761.0,8245.211455000019,,,,5500.077472000016,359.90441946659513,,,161.0,2063.5479290000003,68475.0,68608.0,340.0,3883.5320860000015,,,,1819.9841570000012,471.926688023183,,
1080,1815,33.0,437.08449600000006,68092.0,68451.0,136.0,1584.5186049999995,,,,1147.4341089999994,37.032460779944294,,,,,,,,,,,,,,,
1081,1817,125.0,1490.0014570000003,68173.0,68471.0,259.0,2805.5814160000027,,,,1315.5799590000024,152.0834820483781,,,,,,,,,,,,,,,
1082,1822,54.0,586.698883,68242.0,68472.0,108.0,1161.8552039999997,,,,575.1563209999997,77.58880155615942,,,67.0,776.4131890000001,68475.0,68607.0,144.0,1589.7221959999995,1.0,14.162128,762.251061,813.3090069999994,178.9083421622475,3.2633691414141413,0.018240452636102755
1083,1823,351.0,4871.365003000002,68236.0,68474.0,597.0,7433.238086999999,,,,2561.873083999997,622.5659054954484,,,289.0,4111.383239000001,68475.0,68601.0,489.0,6748.206328999991,,,,2636.82308999999,992.4966152347886,,
1084,1824,264.0,3500.775196000003,0.0,68457.0,674.0,7492.312740000028,,,,3991.537544000025,1.5554568884360513,,,,,,,,,,,,,,,
1085,1826,172.0,2199.476133000001,68235.0,68474.0,526.0,6367.28589599997,1.0,12.840374,2186.635759000001,4167.809762999969,279.91938233786624,1.6341480160390516,0.005837923770732726,155.0,2141.1428770000007,68478.0,68599.0,402.0,5151.557944000002,,,,3010.4150670000013,538.2349518629478,,
1086,1827,84.0,1044.754144,68133.0,68472.0,252.0,2914.1933010000034,,,,1869.4391570000034,93.74023170108163,,,,,,,,,,,,,,,
1087,1828,35.0,421.785395,68264.0,68474.0,101.0,1037.7484379999999,4.0,53.719460999999995,368.06593399999997,615.9630429999999,61.09193221230159,7.780794946428571,0.12736206999296407,67.0,872.5756749999999,68476.0,68603.0,191.0,2280.4876550000004,21.0,286.40202,586.1736549999999,1407.9119800000003,208.98301927493435,68.59365964566929,0.3282259959859642
1088,1829,58.0,739.8803260000002,0.0,68474.0,126.0,1281.7268759999997,,,,541.8465499999995,0.32866041488983666,,,22.0,253.45522099999997,68475.0,68512.0,44.0,489.3154699999998,,,,235.8602489999998,208.35845870495496,,
1089,1830,104.0,1233.3563300000008,0.0,68474.0,160.0,1814.7347660000003,7.0,98.074449,1135.2818810000008,581.3784359999995,0.5478661735963045,0.0435654091151386,0.07951834081882884,55.0,682.3236699999999,68476.0,68602.0,88.0,1020.0852530000005,2.0,31.100302,651.2233679999999,337.76158300000066,164.71437800925924,7.507678723544974,0.045579984056540214
1090,1831,109.0,1420.5345180000002,68282.0,68474.0,354.0,4036.940614000007,,,,2616.406096000007,225.0412756380209,,,271.0,3527.308827000003,68479.0,68600.0,492.0,6272.65744500001,,,,2745.348618000007,886.6857588533065,,
1091,1832,99.0,1292.7727710000008,68256.0,68473.0,310.0,3445.2804450000067,3.0,41.289794,1251.4829770000008,2152.507674000006,181.20662880760378,5.787547930107527,0.03193894157289609,141.0,1881.3488430000011,68475.0,68597.0,402.0,4958.923649999998,2.0,29.911222,1851.4376210000012,3077.574806999997,469.05213640368873,7.457374337431693,0.015898817548532642
1092,1833,353.0,4608.181288000001,68107.0,68462.0,1293.0,14954.344139000166,,,,10346.162851000165,394.8324343004695,,,,,,,,,,,,,,,
1093,1834,35.0,360.165816,68399.0,68474.0,72.0,639.9438370000001,,,,279.77802100000014,146.0672476,,,23.0,276.28367700000007,68477.0,68512.0,61.0,639.418887,,,,363.13521,240.1036716785715,,
1094,1835,120.0,1399.663889999999,68357.0,68472.0,259.0,2766.1442570000036,,,,1366.4803670000047,370.2009564130432,,,,,,,,,,,,,,,
1095,1836,47.0,563.008814,68347.0,68474.0,102.0,1052.8446919999997,,,,489.83587799999964,134.8413498097113,,,,,,,,,,,,,,,
1096,1838,193.0,2517.286231,68114.0,68473.0,322.0,4029.260366000004,,,,1511.974135000004,213.27982226439184,,,,,,,,,,,,,,,
1097,1839,139.0,1655.4379730000005,68119.0,68473.0,417.0,4460.878593000008,,,,2805.440620000007,142.23984466690212,,,,,,,,,,,,,,,
1098,1841,277.0,3592.8702480000015,0.0,68473.0,499.0,5462.981766999998,,,,1870.1115189999969,1.5960033401486722,,,,,,,,,,,,,,,
1099,1842,20.0,251.26918400000005,68342.0,68466.0,113.0,1237.8280949999998,,,,986.5589109999999,61.63525010752689,,,,,,,,,,,,,,,
1100,1843,25.0,357.3680730000002,68238.0,68473.0,35.0,489.79649300000017,,,,132.42841999999996,46.25508746276598,,,47.0,631.5218910000001,68480.0,68578.0,99.0,1295.999757,,,,664.477866,196.0080699107143,,
1101,1844,260.0,3251.873999,0.0,68474.0,650.0,6772.801002000029,,,,3520.9270030000293,1.4445069291933192,,,,,,,,,,,,,,,
1102,1845,143.0,1734.171362,68120.0,68446.0,416.0,4349.627968000003,,,,2615.4566060000034,161.80279834611454,,,,,,,,,,,,,,,
1103,1846,104.0,1235.190388,68254.0,68468.0,322.0,3322.7025920000037,,,,2087.5122040000037,175.56249673676012,,,,,,,,,,,,,,,
1104,1847,70.0,785.2708450000001,68210.0,68475.0,190.0,1853.668030000001,,,,1068.3971850000007,90.13328881289308,,,1.0,12.840374,68476.0,68476.0,2.0,20.357642000000002,,,,7.517268000000001,inf,,
1105,1848,74.0,951.1190840000003,68076.0,68441.0,120.0,1507.4283919999991,,,,556.3093079999989,79.2599236666667,,,,,,,,,,,,,,,
1106,1849,696.0,9659.431476999987,0.0,68473.0,1197.0,14440.29261600005,,,,4780.861139000062,4.2908548979220456,,,,,,,,,,,,,,,
1107,1850,76.0,782.6846469999999,68243.0,68475.0,126.0,1302.614662,4.0,59.520041,723.1646059999999,519.930015,102.61490522808906,7.803453651221264,0.07604600553765559,106.0,1065.3997199999997,68477.0,68605.0,155.0,1540.5881189999984,4.0,58.047218,1007.3525019999996,475.18839899999875,253.17115742187488,13.793772506510415,0.05448398090436894
1108,1851,32.0,389.470377,68381.0,68451.0,67.0,738.163931,,,,348.69355400000006,169.23415191071427,,,,,,,,,,,,,,,
1109,1852,51.0,629.9068429999998,68116.0,68461.0,163.0,1836.0394209999988,,,,1206.132577999999,55.53526514371978,,,,,,,,,,,,,,,
1110,1853,47.0,562.5771930000001,68364.0,68443.0,190.0,2099.668045,,,,1537.0908519999998,216.60408802215193,,,,,,,,,,,,,,,
1111,1857,317.0,3973.5602860000026,68278.0,68475.0,653.0,7243.6047430000135,,,,3270.044457000011,613.5150187774963,,,183.0,2273.7770020000016,68476.0,68601.0,558.0,6081.75056700001,,,,3807.9735650000084,553.2857371533338,,
1112,1858,254.0,2892.722373000003,68084.0,68447.0,1252.0,11178.929245000068,,,,8286.206872000066,242.38835310950435,,,,,,,,,,,,,,,
1113,1861,134.0,1694.5918970000005,0.0,68472.0,252.0,2721.067859999999,,,,1026.4759629999987,0.7527724743995114,,,,,,,,,,,,,,,
1114,1862,57.0,610.4959859999996,68405.0,68473.0,138.0,1284.865731,,,,674.3697450000005,273.07724863970566,,,27.0,307.371815,68476.0,68521.0,68.0,618.347772,,,,310.97595699999994,207.76057865740745,,
1115,1864,261.0,3623.3065800000054,0.0,68442.0,505.0,5989.777995000001,,,,2366.471414999996,1.6102526003769642,,,,,,,,,,,,,,,
1116,1865,141.0,1637.6458800000014,68183.0,68473.0,426.0,4471.686844999998,,,,2834.040964999997,171.7645822413795,,,,,,,1.0,10.249807,,,,,,,
1117,1867,106.0,1364.6539140000002,0.0,68447.0,228.0,2366.7239690000024,,,,1002.0700550000022,0.6064286706137596,,,,,,,,,,,,,,,
1118,1871,297.0,3748.997268000003,68114.0,68472.0,705.0,7906.232584000012,,,,4157.235316000009,318.52514032122934,,,,,,,,,,,,,,,
1119,1873,32.0,380.00287099999997,68120.0,68465.0,256.0,2673.621376,,,,2293.618505,33.50266857850241,,,,,,,,,,,,,,,
1120,1876,110.0,1362.33865,68151.0,68475.0,529.0,5533.452530000008,,,,4171.113880000008,127.89444630915636,,,2.0,22.685039,68476.0,68476.0,1.0,10.44707,,,,-12.237969,inf,,
1121,1877,96.0,1213.4499530000003,68172.0,68475.0,160.0,1939.917245,,,,726.4672919999998,121.81222025440046,,,37.0,460.6496519999999,68476.0,68511.0,53.0,650.2522460000001,,,,189.60259400000024,400.32648328571423,,
1122,1878,46.0,534.022346,68277.0,68470.0,77.0,848.6400269999989,,,,314.6176809999989,84.16155280224524,,,,,,,,,,,,,,,
1123,1879,148.0,1949.2446590000002,0.0,68473.0,250.0,3036.9960050000036,,,,1087.7513460000034,0.8658818080788534,,,,,,,,,,,,,,,
1124,1880,158.0,1878.1586700000005,68140.0,68455.0,288.0,3065.955054,,,,1187.7963839999995,181.3565911507937,,,,,,,,,,,,,,,
1125,1881,98.0,1201.4889369999996,68245.0,68475.0,182.0,2109.3649020000003,3.0,33.965103,1167.5238339999996,907.8759650000006,158.89255869746373,4.491761809782608,0.02826917664744175,42.0,522.3551400000001,68480.0,68593.0,90.0,1057.174849,,,,534.8197089999999,140.6044440265487,,
1126,1882,26.0,324.75199,68254.0,68437.0,51.0,584.5372780000001,,,,259.78528800000015,53.97744824681238,,,,,,,,,,,,,,,
1127,1883,176.0,2571.0908960000006,0.0,68474.0,373.0,4646.353187999998,,,,2075.2622919999976,1.1420979459843643,,,,,,,,,,,,,,,
1128,1884,537.0,7911.09187299999,0.0,68474.0,1563.0,19312.155844999972,,,,11401.063971999982,3.514166610252306,,,,,,,,,,,,,,,
1129,1885,124.0,1688.5296610000014,0.0,68473.0,260.0,2946.141041000001,,,,1257.6113799999998,0.7500685504566282,,,,,,,,,,,,,,,
1130,1887,399.0,5208.136811999994,68120.0,68475.0,875.0,9765.664516000006,,,,4557.527704000012,446.2370742676051,,,,,,,,,,,,,,,
1131,1889,10.0,123.853652,68391.0,68448.0,51.0,506.179191,,,,382.325539,66.09149558479533,,,,,,,,,,,,,,,
1132,1890,232.0,2881.800080000003,68248.0,68475.0,418.0,4799.204936000006,,,,1917.4048560000024,386.1442838472838,,,97.0,1291.2322099999997,68476.0,68595.0,306.0,2645.8070400000042,,,,1354.5748300000046,330.04184639355736,,
1133,1896,405.0,5675.887828999987,68231.0,68475.0,748.0,9421.929697000016,,,,3746.0418680000294,707.5474923446021,,,324.0,4227.3656359999995,68476.0,68597.0,464.0,5766.640880999993,,,,1539.2752449999934,1062.6642266804406,,
1134,1897,333.0,3722.258352,68116.0,68469.0,472.0,4808.468065999998,,,,1086.2097139999978,320.732837223796,,,,,,,,,,,,,,,
1135,1899,12.0,149.368406,68375.0,68443.0,16.0,193.55218300000004,,,,44.18377700000005,66.81307376225489,,,,,,,,,,,,,,,
1136,1902,107.0,1211.2541029999998,68239.0,68475.0,304.0,3063.4649999999997,,,,1852.210897,156.1114927948446,,,64.0,773.3175909999998,68486.0,68602.0,194.0,2034.9078559999998,,,,1261.590265,202.7736499389367,,
1137,1903,154.0,1916.8632560000017,68231.0,68475.0,335.0,3746.764418000003,,,,1829.9011620000012,238.95324058743188,,,74.0,881.0632960000002,68476.0,68596.0,187.0,1970.7391320000002,,,,1089.675836,223.3250715555556,,
1138,1904,417.0,4914.963054000016,68302.0,68475.0,905.0,9419.792733000108,,,,4504.829679000091,864.1433115173438,,,229.0,2788.3468390000007,68476.0,68601.0,449.0,5027.659345000006,,,,2239.3125060000057,678.4977308233335,,
1139,1907,275.0,3582.092688000003,0.0,68472.0,668.0,7601.794899000043,,,,4019.7022110000403,1.5912390358102595,,,,,,,,,,,,,,,
1140,1908,124.0,1655.7639780000002,0.0,68428.0,226.0,2640.375093,,,,984.6111149999999,0.7359972671640265,,,,,,,,,,,,,,,
1141,1912,90.0,1157.3226900000004,0.0,68454.0,183.0,2065.387422999999,,,,908.0647329999988,0.5142416584494699,,,,,,,,,,,,,,,
1142,1913,41.0,490.05819799999995,0.0,68441.0,34.0,454.6043279999999,,,,-35.45387000000005,0.21779250530870867,,,,,,,,,,,,,,,
1143,1914,103.0,1246.4209309999999,68296.0,68444.0,280.0,3036.9966710000017,,,,1790.5757400000018,256.16195935529277,,,,,,,,,,,,,,,
1144,1915,167.0,2338.1430250000008,68090.0,68443.0,535.0,6237.612153000022,,,,3899.469128000021,201.46888671506144,,,,,,,,,,,,,,,
1145,1917,91.0,1212.1750560000005,68082.0,68440.0,331.0,3995.0718740000075,,,,2782.896818000007,102.98973357541905,,,,,,,,,,,,,,,
1146,1918,97.0,1223.318523,68162.0,68467.0,241.0,2718.408720000002,,,,1495.0901970000023,121.99761226639345,,,28.0,381.02587900000015,68476.0,68518.0,65.0,765.5579509999999,,,,384.53207199999974,275.94136078373026,,
1147,1919,54.0,609.9671859999999,0.0,68466.0,58.0,616.6949689999998,,,,6.727782999999931,0.27098367911323373,,,,,,,,,,,,,,,
1148,1923,168.0,2123.3161590000013,0.0,68455.0,470.0,4734.3881010000005,,,,2611.071941999999,0.9434548219450739,,,,,,,,,,,,,,,
1149,1924,103.0,1231.3756950000004,68093.0,68450.0,316.0,3466.33881,,,,2234.9631149999996,104.91412900910368,,,,,,,,,,,,,,,
